"","Astrocyte","Endothelial","Ependymal","Excitatory","Inhibitory","Microglia","Mural","OD Immature","OD Mature"
"spot109",0.0589622233697316,0.101724242268834,0.0283285115727556,0.130002787906095,0.656404949923439,0.0096168433611785,0.0149604288812202,9.31860216698934e-09,3.39814362561754e-09
"spot110",0.119240220579666,0.0067030718785757,6.16910125413626e-07,0.0389024434009017,1.06248279873179e-07,1.76432445674438e-08,0.0170148787523482,0.818138627856466,1.67303926762472e-08
"spot111",0.0198191352368992,0.0802510996099658,1.51015523307446e-09,0.400364943575964,0.121636534229662,4.92461982511825e-10,0.00424256178784736,0.00739154799307485,0.36629417556397
"spot112",0.138134749066519,0.0147216113213393,7.54037155833077e-10,0.328166938447662,5.92514139269027e-10,0.221029272430668,0.00428113306094968,3.82731725554459e-10,0.293666293943579
"spot113",0.00645753432246518,0.00432860475961887,1.01312088044486e-07,0.0590018681195472,1.0474901251137e-08,0.0118846962882052,1.87432785978049e-09,0.347125138457838,0.571202044391008
"spot114",0.0201255971547089,0.159169732188104,5.20309739869662e-06,9.77540622031591e-08,3.97325591672633e-08,6.40274923793048e-09,0.00218237589482207,0.059253432648199,0.759263515127397
"spot115",0.0412043722780477,0.0653956876584891,3.45428521440718e-08,0.000883563769085713,5.01687052948973e-08,0.00377591332586047,0.00453661967978594,0.057339624640455,0.826864133936719
"spot116",0.0458112804306458,4.74756545428062e-08,1.55640373438041e-08,0.0108831996279592,1.1455151168039e-08,0.234062481069914,1.57653426678558e-09,0.0028486906125472,0.706394272187557
"spot117",0.131349246421016,0.118382067355398,9.57648029582753e-08,0.443684756870731,6.14514416366998e-07,0.00076863595099992,0.00474091247111545,0.0225155027525275,0.278558167898993
"spot118",0.266575793069126,0.725601361899898,3.80303393408133e-09,0.00782283227276221,3.48249447595795e-09,1.18202106540654e-09,7.74567713347525e-10,1.96192522180591e-09,1.55417109061285e-09
"spot119",0.0115476878353382,0.227384602882981,1.89601444285862e-09,0.547941776358601,6.42630872895576e-09,3.78787218262921e-10,0.00319254967088723,1.27289368983077e-09,0.209933373278188
"spot120",0.21182832618532,0.000862908796455606,1.126422326883e-08,0.00854930419970857,1.29054318295377e-08,0.163964811746171,1.280625100334e-09,0.0045407950298834,0.610253828592181
"spot121",8.84487954660467e-09,0.377966435385118,0.120296256717316,8.78670309535641e-09,8.8885099624599e-09,1.37596908900524e-09,0.00620587537151686,0.495531355704923,4.89250648201542e-08
"spot122",0.337732543448444,0.0163531681067952,1.56240314730801e-08,0.0485073307112942,1.67536176332774e-08,2.35481639285685e-09,4.19427297823463e-09,0.0471716847363796,0.550235234070348
"spot123",0.157124514792694,9.37619516344628e-10,5.23592177721249e-09,0.0807479700909539,3.91772797191871e-09,0.00640266384531191,7.64668198149784e-10,0.010306022247465,0.745418818167638
"spot124",0.269048555921368,0.327212612637133,9.96558499701082e-09,0.265821260508898,1.09760957625056e-08,0.0129580334159036,3.74969829893104e-09,0.0882027068349551,0.0367568059903638
"spot125",0.0982510660643647,0.712897423739918,5.08138417824171e-09,7.16633977603498e-09,6.21817402181075e-09,0.0149070083102604,0.173944475856863,3.39052491955904e-09,4.17217051333705e-09
"spot126",0.149050989700576,0.00426819867061953,3.41211215032542e-07,0.115274004297397,5.39333143499906e-08,3.93271477312548e-09,0.00195651982525948,7.73932709839022e-05,0.72937249515792
"spot127",0.231956207305881,0.302756775084951,0.0204091951819922,0.348097027832827,1.80486395454515e-08,0.0713629595901093,2.59682154946177e-09,0.0254178101891758,4.16960199876737e-09
"spot128",0.181962824922368,0.00340418291126481,5.1210402700543e-08,0.806481540564075,0.00240022523639948,1.75054298084463e-08,0.00575113392212606,1.27419341204336e-08,1.09859997187603e-08
"spot129",0.158896103887054,0.0135628725712596,6.59611546385282e-08,0.739476801848289,5.93534307552838e-08,0.000980648413765713,0.0327124385607809,0.054371001223432,8.18083289899006e-09
"spot130",0.0185996321252615,0.00675385012282592,0.00323690319567756,0.0946247753188092,0.863909886419767,0.00209839772732932,0.00763054885615837,0.00314599665340061,9.58077087765247e-09
"spot131",0.0103010623793718,5.48135941360332e-08,0.0220390270658388,0.470953932127009,0.48172104830558,0.00304792785710464,0.0055612491628165,0.00637564859753004,4.96911544238168e-08
"spot132",0.210600110222286,0.0182979772720621,0.0221880579483519,0.516509050511494,0.204433907635745,0.00366322047188919,0.0237954018963195,0.000512264398106096,9.64374698065575e-09
"spot133",0.277428949230337,0.508287309664983,1.62136376194882e-09,0.0370370111849232,1.98841686715063e-09,0.164870902023098,0.0123758236936132,3.48977300025264e-10,2.4428771511749e-10
"spot134",0.112061126258514,0.0019347065822858,0.0169895629225992,0.74258777374156,0.0939868324119022,0.000539591547372117,0.00455948265161642,0.0273409235091076,3.75043119574226e-10
"spot135",0.469064427025736,0.00340617786232028,0.00451894823067626,0.149923006012986,0.362412270249821,0.00143836492335938,0.00483637593122145,0.00440041983152601,9.93235351717548e-09
"spot136",0.10111370435838,0.015948840991054,0.00434065531847954,0.590134865184569,0.0577941388077134,0.184910706631834,0.00993469145943568,0.0167780509591559,0.0190443462893791
"spot137",0.149414350126985,0.299685951316221,1.31375053913208e-07,0.352233184980319,0.135314738530982,0.0497296495805835,0.0118383984330036,0.00178357974701928,1.5909832137334e-08
"spot138",0.180857343821036,3.805141490046e-08,1.68972273341239e-07,0.280943686237637,0.482033147096842,0.0561653431851258,6.00565851034768e-08,9.24451617037695e-08,1.20133925067683e-07
"spot139",0.033248038991198,0.00513208556560755,2.1193686216964e-08,0.441505181977886,0.408012128951042,0.00640637861269422,0.00144508319400935,0.104251080055619,1.45825833330767e-09
"spot140",0.259112507883111,0.592310290748772,3.6060170476844e-08,0.0380790078550053,1.2646546125324e-08,1.12709323317507e-09,0.110498139214504,2.61598016736713e-09,1.84881785333775e-09
"spot141",0.0378715868330819,0.00357969836215223,4.53554098781948e-08,0.1904199735064,0.754564216759549,4.63841144736103e-08,0.00582059082241194,0.0077438308906009,1.10862801018496e-08
"spot142",0.021516789796694,0.00288835998810569,1.72565522553344e-09,0.560868763900156,0.19906358837131,0.000236919475569698,0.0030426053111307,0.212382971090808,3.40570835832445e-10
"spot143",0.0486415775480134,2.89410449457363e-10,4.70196798721586e-08,0.220840027120472,0.727042028773748,1.18768230061218e-09,1.88716458755582e-10,0.00347631750560476,3.66673223643089e-10
"spot144",0.121213675679165,0.000956973262477391,1.49779291219954e-09,0.421927410241176,0.379218568629438,0.000548509542200954,0.00409890527715664,0.0720359555600226,3.10570917906807e-10
"spot145",0.0123350864936139,0.0282713926920922,1.32930425217712e-07,0.440097141182763,0.519296193726976,1.67996482562895e-08,3.07330764449351e-09,1.34411622911818e-08,1.96600107161414e-08
"spot146",0.0158827746017717,0.000934091744323719,2.91391823945796e-08,0.616621458936807,0.268519633998617,0.00143660142801186,0.0036844705789748,0.0929209381295458,1.44276609582341e-09
"spot147",0.0424856502403931,4.14594450334066e-09,0.00325425997345307,0.709147137918878,0.241800161000584,9.68958128144328e-07,0.000449403257920866,0.0028624085340121,5.97068600265914e-09
"spot148",0.258215928229439,4.44146947985836e-11,0.0182560751633615,0.232274052429138,0.433543270480591,0.0115503269231375,0.00739657042542951,0.038763776144364,1.60124803559983e-10
"spot149",0.10148902047604,0.375570542120875,4.61005217477453e-07,0.334754634012874,4.16658558835541e-07,0.0536190724517888,3.57896845202783e-08,7.65912161766038e-08,0.134565740893745
"spot150",0.160151512292528,0.0023290084058894,0.00304486979179461,0.545958777864823,0.286353813823491,0.000405904262739679,0.00175609686595655,1.50119650769698e-08,1.68081310469738e-09
"spot151",0.0548719862644251,0.00389301053845015,2.34888567769256e-09,0.207622595584458,0.620793254188845,0.0025496714033079,0.00672427608780072,0.10354520330654,2.77286611510637e-10
"spot152",0.0368095512676015,0.00930119967028753,3.46939311230489e-10,0.464365614646755,0.471798581103566,0.00412957506383874,0.0100348981671264,0.0035605796389423,9.49440410785734e-11
"spot153",0.078063245980522,0.141068039532441,0.0425105513164965,0.167708777138684,0.554472034029571,0.00436368312653736,4.04986090177212e-10,0.0118136678955689,5.7519290033365e-10
"spot154",0.0908277207904765,0.00538293764291324,0.00765307212372477,0.565014512768425,0.316725637254674,0.00425014740258246,0.00156345054221303,0.00858246180376979,5.96712218500025e-08
